2015-06-10 02:43:04.660499,27.0,80.6,64.0
2015-06-10 02:44:05.244905,27.0,80.6,64.0
2015-06-10 02:45:05.831708,27.0,80.6,64.0
2015-06-10 02:46:06.418708,27.0,80.6,64.0
2015-06-10 02:47:06.986219,27.0,80.6,64.0
2015-06-10 02:48:10.099312,27.0,80.6,64.0
2015-06-10 02:49:13.212608,27.0,80.6,65.0
2015-06-10 02:50:13.798013,27.0,80.6,64.0
2015-06-10 02:51:14.379985,28.0,82.4,64.0
2015-06-10 02:52:14.964160,27.0,80.6,64.0
2015-06-10 02:53:15.548105,27.0,80.6,64.0
2015-06-10 02:54:21.190556,27.0,80.6,64.0
2015-06-10 02:55:21.777245,27.0,80.6,64.0
2015-06-10 02:56:22.362005,27.0,80.6,64.0
2015-06-10 02:57:25.476668,27.0,80.6,64.0
2015-06-10 02:58:26.063316,27.0,80.6,64.0
2015-06-10 02:59:26.642476,27.0,80.6,64.0
2015-06-10 03:00:27.228637,27.0,80.6,64.0
2015-06-10 03:01:27.815537,27.0,80.6,64.0
2015-06-10 03:02:28.399452,27.0,80.6,64.0
2015-06-10 03:03:34.040740,27.0,80.6,64.0
2015-06-10 03:04:34.626210,27.0,80.6,64.0
2015-06-10 03:05:37.738583,27.0,80.6,64.0
2015-06-10 03:06:38.325794,27.0,80.6,64.0
2015-06-10 03:07:41.436142,27.0,80.6,64.0
2015-06-10 03:08:42.024661,27.0,80.6,64.0
2015-06-10 03:09:45.136854,27.0,80.6,64.0
2015-06-10 03:10:45.723584,27.0,80.6,64.0
2015-06-10 03:11:46.305497,27.0,80.6,65.0
2015-06-10 03:12:51.950070,27.0,80.6,64.0
2015-06-10 03:13:52.537271,27.0,80.6,64.0
2015-06-10 03:14:53.119539,27.0,80.6,64.0
2015-06-10 03:15:53.702524,27.0,80.6,64.0
2015-06-10 03:16:54.286750,27.0,80.6,64.0
2015-06-10 03:17:54.863109,27.0,80.6,64.0
2015-06-10 03:19:00.506743,27.0,80.6,64.0
2015-06-10 03:20:01.080086,27.0,80.6,64.0
2015-06-10 03:21:04.195825,27.0,80.6,64.0
2015-06-10 03:22:04.781385,27.0,80.6,64.0
2015-06-10 03:23:07.896784,27.0,80.6,64.0
2015-06-10 03:24:08.483451,27.0,80.6,64.0
2015-06-10 03:25:14.126834,27.0,80.6,64.0
2015-06-10 03:26:14.712158,27.0,80.6,64.0
2015-06-10 03:27:22.873595,27.0,80.6,64.0
2015-06-10 03:28:23.460156,27.0,80.6,64.0
2015-06-10 03:29:24.047659,27.0,80.6,64.0
2015-06-10 03:30:24.629079,27.0,80.6,64.0
2015-06-10 03:31:27.740740,27.0,80.6,64.0
2015-06-10 03:32:28.324741,27.0,80.6,64.0
2015-06-10 03:33:28.908441,27.0,80.6,64.0
2015-06-10 03:34:29.491843,27.0,80.6,64.0
2015-06-10 03:35:30.077120,27.0,80.6,64.0
2015-06-10 03:36:35.715798,27.0,80.6,64.0
2015-06-10 03:37:36.301023,27.0,80.6,64.0
2015-06-10 03:38:36.887459,27.0,80.6,64.0
2015-06-10 03:39:37.471676,27.0,80.6,64.0
2015-06-10 03:40:38.052982,26.0,78.8,65.0
2015-06-10 03:41:41.160374,27.0,80.6,64.0
2015-06-10 03:42:41.743633,27.0,80.6,64.0
2015-06-10 03:43:42.326897,27.0,80.6,64.0
2015-06-10 03:44:42.910774,27.0,80.6,64.0
2015-06-10 03:45:43.489822,27.0,80.6,64.0
2015-06-10 03:46:44.072585,27.0,80.6,64.0
2015-06-10 03:47:49.709174,27.0,80.6,64.0
2015-06-10 03:48:50.288508,27.0,80.6,64.0
2015-06-10 03:49:50.870418,27.0,80.6,64.0
2015-06-10 03:50:51.457461,27.0,80.6,64.0
2015-06-10 03:51:52.039920,27.0,80.6,64.0
2015-06-10 03:52:52.625840,27.0,80.6,64.0
2015-06-10 03:54:00.800424,27.0,80.6,64.0
2015-06-10 03:55:03.917236,27.0,80.6,64.0
2015-06-10 03:56:07.034320,27.0,80.6,64.0
2015-06-10 03:57:07.618803,27.0,80.6,64.0
2015-06-10 03:58:08.202159,27.0,80.6,64.0
2015-06-10 03:59:11.306520,27.0,80.6,64.0
2015-06-10 04:00:11.888209,27.0,80.6,64.0
2015-06-10 04:01:12.475587,27.0,80.6,63.0
2015-06-10 04:02:13.061381,27.0,80.6,64.0
2015-06-10 04:03:16.175634,26.0,78.8,65.0
2015-06-10 04:04:16.761609,27.0,80.6,64.0
2015-06-10 04:05:17.348304,27.0,80.6,64.0
2015-06-10 04:06:17.935643,26.0,78.8,65.0
2015-06-10 04:07:23.570173,26.0,78.8,64.0
2015-06-10 04:08:24.157233,27.0,80.6,64.0
2015-06-10 04:09:24.741902,27.0,80.6,64.0
